ds,yhat,yhat_lower,yhat_upper
2023-03-27,1994.6416547395029,-4962.88308739165,8030.580983133595
2023-03-28,793.0183786511443,-5485.709989393619,7484.009961120413
2023-03-29,1302.5942451781366,-5556.427835531748,8095.2908559475445
2023-03-30,1437.1010189515564,-4985.668097221789,7905.249854753955
2023-03-31,2567.7821696620686,-4043.7568993950335,9774.755681781915
2023-04-01,6509.154256424119,2.025529365556003,13579.476096156903
2023-04-02,6121.671857353097,-1246.8582106288277,12948.098524988894
2023-04-03,2785.436387100138,-3464.1000389570136,9569.973657360844
2023-04-04,1605.1598727510236,-5086.695367686129,8455.857685612727
2023-04-05,2120.859239723479,-4673.673288613056,9091.78995932119
2023-04-06,2246.1120168925318,-4476.353026236986,8706.570079736764
2023-04-07,3352.449475503073,-3645.5866035899867,9601.367819919014
2023-04-08,7255.116552149192,737.8180922443486,13893.113623079527
2023-04-09,6815.722875476491,428.2108219527349,13716.860707854046
2023-04-10,3415.9255029603737,-2821.8059306334485,10110.097912856065
2023-04-11,2162.3550468825442,-4630.250781545003,9160.967578411839
2023-04-12,2597.2616815698975,-4178.969041758656,9281.0930635258
2023-04-13,2636.713187710363,-4333.167503290051,9173.968430809133
2023-04-14,3654.922568228922,-3034.9285773756537,10326.946236555603
2023-04-15,7469.93633822024,525.8437938988528,14650.149636945087
2023-04-16,6946.2097449617095,793.999170432281,13315.376029726649
2023-04-17,3468.2115917312685,-3426.745480891198,10267.621458847461
2023-04-18,2145.2724855745146,-4554.923764274206,8649.049247381392
2023-04-19,2522.1551563883395,-3874.1586310783664,9854.007494022555
2023-04-20,2517.181112173331,-3876.16908119301,9418.024368857956
2023-04-21,3506.4931689750683,-2600.274413771473,10177.877649165792
2023-04-22,7309.686800229181,683.1223945981204,14514.35290674563
2023-04-23,6792.338190227805,-6.311316215438643,13723.544911070165
2023-04-24,3339.5730338915155,-3150.438810179164,10157.915691571003
2023-04-25,2060.890972729805,-4647.094612746388,8881.787855065779
2023-04-26,2500.725053336874,-4299.059261389227,8648.753480549074
2023-04-27,2576.5708613526704,-3933.9138972326336,9217.414778626773
2023-04-28,3663.264892758958,-3222.322823301713,10143.716804040261
2023-04-29,7578.6447653627765,512.3031155865638,13648.062922841484
2023-04-30,7186.118455648846,401.1233851726221,13838.175077007681
2023-05-01,3868.285564139354,-3264.2906345576234,11081.392775552875
2023-05-02,2731.8241489730144,-3494.275634541924,9342.608438709078
2023-05-03,3318.1208880584445,-3461.568281645929,10282.044042971564
2023-05-04,3541.4773659302036,-3270.094393935681,10389.971588601467
2023-05-05,4773.470009459526,-1204.901422860567,11324.629442132751
2023-05-06,8828.694112421366,2647.123568386423,15504.248568988001
2023-05-07,8567.416905091846,1903.5070905264108,15752.266759110506
2023-05-08,5369.280437662692,-1306.1644453563133,12060.136392073246
2023-05-09,4338.265638563755,-2424.0833023451805,11021.190827819275
2023-05-10,5013.393244698949,-1554.273861324345,11702.50128815839
2023-05-11,5306.992507658655,-1971.5378559488026,11741.850515837494
2023-05-12,6589.113531062352,-347.4911942172952,13015.011306703864
2023-05-13,10673.312278141153,4018.994573715093,17183.194043025545
2023-05-14,10419.332111066076,3213.7823991808773,16718.572840368644
2023-05-15,7206.821871454345,671.7219569160166,13616.316869679278
2023-05-16,6140.301459375945,-207.3860437327574,13032.31337382468
2023-05-17,6759.850570231111,-68.3794984089827,13047.322772299207
2023-05-18,6979.351821428944,146.22376971876398,13293.592209378277
2023-05-19,8170.864808808545,1465.0942522258163,14737.019604278834
2023-05-20,12150.361152977937,5611.294484255038,18751.706408401802
2023-05-21,11780.345726408983,4425.052813458739,18308.633632544217
2023-05-22,8443.505670673603,1971.538037148483,15282.401653815741
2023-05-23,7247.599988303486,441.8504751779212,13979.852896899698
2023-05-24,7736.067371538876,899.1606599575208,14620.294612375967
2023-05-25,7826.185624676966,1574.475948595528,14451.074172491128
2023-05-26,8893.36140802651,2062.4416398819258,15367.354587513802
2023-05-27,12756.782555995946,5778.330293392309,18965.295339410095
2023-05-28,12281.960297247788,5739.977526311819,19347.917749694025
2023-05-29,8854.305011822731,2065.553153406255,15164.787694917482
2023-05-30,7583.950168381142,936.8506259678538,14208.944140065605
2023-05-31,8016.3037483333,1209.544960382813,14677.68163554894
2023-06-01,8070.16190020137,1592.371452671881,14822.603504039193
2023-06-02,9121.964646131411,2498.9526850029183,16237.180748019546
2023-06-03,12991.42666730989,6346.151867619146,19554.46023691877
2023-06-04,12544.070932728475,5473.821277208725,19522.829967980462
2023-06-05,9164.80889638914,2775.2726411161207,16013.553580740496
2023-06-06,7962.781651041699,1883.2972600545593,14829.29420258454
2023-06-07,8481.940755435078,2140.500836399063,14694.366720803617
2023-06-08,8639.20257326391,2002.5737770410592,15821.371734891167
2023-06-09,9808.754753361954,2408.3532910247695,16734.29325735898
2023-06-10,13807.746433813692,6627.591084927611,20959.724265534514
2023-06-11,13498.888280781606,6631.7895071393405,20532.645150699118
2023-06-12,10264.104271170989,3778.6263270922623,16934.41887544266
2023-06-13,9209.447680556385,2256.726138808279,16362.784759809858
2023-06-14,9875.758008908317,3594.5666756148103,16458.386084880724
2023-06-15,10176.890695829352,3023.597316123999,16929.32640057652
2023-06-16,11484.096318997097,4751.173388813621,17990.66056875002
2023-06-17,15611.779026050946,8622.3223108084,22523.339602829074
2023-06-18,15420.158629017573,8838.865193160136,21873.008392204738
2023-06-19,12288.976783821669,5383.937671821792,18735.764515519826
2023-06-20,11322.458460551556,4315.952263557064,18178.174124172474
2023-06-21,12060.004443895768,5394.141860567432,19088.116126903213
2023-06-22,12414.446006379294,5676.81179987947,18824.099680932228
2023-06-23,13756.438037449272,6838.124390715486,19841.831541968026
2023-06-24,17900.220272207112,11265.01651085915,24833.717146001483
2023-06-25,17706.271243370273,11126.937623320298,24723.2996628206
2023-06-26,14554.995863039674,7665.429019093404,21465.057252656152
2023-06-27,13551.658594046472,7058.984257195229,19916.44155323177
2023-06-28,14237.03894827646,7477.4142135648435,21139.03603432452
2023-06-29,14525.641662376183,7864.512879973458,21516.308037480365
2023-06-30,15790.039214627788,9454.275683756588,22952.443049314603
2023-07-01,19846.577836483695,13490.534672730473,26788.939864140193
2023-07-02,19557.973236808117,12987.066552729966,26465.194383335398
2023-07-03,16306.938577174542,9706.974002200453,23092.667709782796
2023-07-04,15200.068551558608,8772.401715454458,21874.63359386721
2023-07-05,15781.40652001204,8852.32402567981,22230.60672397207
2023-07-06,15967.6312270975,8865.395369858537,22423.029202803744
2023-07-07,17133.339390421796,10548.853058539042,23897.35114173456
2023-07-08,21096.707829020386,14442.614134015528,27675.543898725653
2023-07-09,20722.052039476668,14249.817591676467,27192.928755579363
2023-07-10,17393.424496645493,10388.002818922614,24009.025431282826
2023-07-11,16219.466763352288,9258.823366668028,23077.44163938601
2023-07-12,16743.99397109297,9706.19316716436,23338.2800120856
2023-07-13,16884.14550447379,9851.601888189598,23089.773872027534
2023-07-14,18014.680660791022,11031.053996978939,24524.463738090442
2023-07-15,21953.65115125153,15421.433046439393,28394.023445109364
2023-07-16,21564.976972244207,14769.988952136133,28777.039694188366
2023-07-17,18232.06809661001,11627.682442426862,25171.138319228776
2023-07-18,17062.705096831418,10077.429982740701,24228.700385630433
2023-07-19,17599.656178927013,10987.078835344593,23999.07122851917
2023-07-20,17758.863302766786,11006.168238542397,24359.91404844732
2023-07-21,18913.774967934904,11975.66544538604,25811.948999511897
2023-07-22,22881.056342794174,15897.834946740035,29243.536301989105
2023-07-23,22523.202117192326,15983.939018611076,29724.211595532302
2023-07-24,19222.193456743706,11855.421850445102,26113.48996779934
2023-07-25,18084.41120700097,11398.738798271243,25108.356786743905
2023-07-26,18651.281997889873,12365.614274396337,25211.57979866995
2023-07-27,18837.489254240583,12122.853831194632,25637.54819770778
2023-07-28,20015.32619673577,13612.854491616094,26868.919642319954
2023-07-29,24000.421201536858,16915.478526899486,30657.92834093914
2023-07-30,23654.360779876373,16879.219735341747,30371.45769214074
2023-07-31,20358.35162395681,13296.23981635175,26655.700356406192
2023-08-01,19218.134115145454,12448.828695835258,25810.93703154898
2023-08-02,19774.62435752199,13048.24166984049,26113.30619717424
2023-08-03,19942.11730027302,13461.12896734332,27203.163605810023
2023-08-04,21092.628711724956,14573.762888226915,27764.33060002626
2023-08-05,25041.60714455593,18370.764424045246,31911.178495563414
2023-08-06,24650.54198606059,17733.903244496883,31825.75355839822
2023-08-07,21300.609902294014,14325.452087160913,28203.253231071136
2023-08-08,20097.572929509963,13380.491359272062,26464.997485461205
2023-08-09,20582.406097466104,13364.38014325139,27411.560541229293
2023-08-10,20669.48790122728,13742.349850391516,27288.21537624459
2023-08-11,21730.93204136462,15265.123599682016,28340.566120858817
2023-08-12,25582.292108136393,19232.78937772472,32008.14174017265
2023-08-13,25085.165698305012,18577.729307159992,31713.109711517514
2023-08-14,21620.84051159096,14542.018418530663,28370.547898609464
2023-08-15,20295.195752388085,13834.150294581546,27075.28389768121
2023-08-16,20649.336623894167,14297.316842372582,27452.135786077633
2023-08-17,20597.79496687733,14165.638333592146,27405.798086667353
2023-08-18,21512.874039931852,14609.183271151222,28586.499092828773
2023-08-19,25210.368549777962,18411.395160712953,32115.39502467973
2023-08-20,24552.185728648805,18093.805984841536,31047.983361401468
2023-08-21,20920.009213848636,14395.9418212993,27648.93726387696
2023-08-22,19420.21819142967,12750.468992292996,25759.083002827083
2023-08-23,19594.53868604937,12935.614069511968,26312.358892882094
2023-08-24,19358.259136857545,12337.340743558469,25974.70490065131
2023-08-25,20084.587369417026,13502.872449943383,26673.796301237184
2023-08-26,23590.379245143966,17012.5559476868,29817.485148532705
2023-08-27,22738.76405010023,16078.34189849496,29572.69873029407
2023-08-28,18912.807763961366,12420.092398467235,25665.229366596053
2023-08-29,17220.426205041185,10399.180631535883,24180.388591890518
2023-08-30,17205.02463573545,10619.149331316297,24182.63042287084
2023-08-31,16783.695856712395,9943.831478178996,24103.610835561492
2023-09-01,17331.553984230988,10708.725516962053,24055.647046763337
2023-09-02,20667.434476967475,14218.108238166284,27101.110929815117
2023-09-03,19656.485957413624,13144.357924654149,26488.37586119711
2023-09-04,15683.79564128873,8615.28953014468,22432.042891879664
2023-09-05,13859.261217779702,7501.387686791164,20394.944798306486
2023-09-06,13728.186765071403,6642.388076112485,20542.81830860883
2023-09-07,13209.435856030183,6078.944254577187,20070.879169423282
2023-09-08,13679.72026995915,6336.953350646592,19679.07023878623
2023-09-09,16959.25615855224,11034.907808358817,23840.303123429843
2023-09-10,15914.314514764765,9259.042197920979,22600.910538831864
2023-09-11,11930.809044407071,5032.556104777291,18606.2111287414
2023-09-12,10119.135512079103,3875.2548401800914,17005.273420582973
2023-09-13,10024.741278762398,3579.309918031117,16469.131286040527
2023-09-14,9566.259184304763,2768.9882363511206,16277.456902736702
2023-09-15,10119.785022663427,3653.6497739642887,17024.376011626275
2023-09-16,13504.531092086992,7277.678163707635,20402.8058888413
2023-09-17,12585.383082170349,5211.267871402849,19556.333583895223
2023-09-18,8746.503570673682,2475.4955023185607,15673.303979739263
2023-09-19,7096.196124391263,751.5237411260392,13694.28591494569
2023-09-20,7177.50838792571,63.43920279270048,13887.909198112078
2023-09-21,6906.407728689015,-105.43719398024311,13264.974416729043
2023-09-22,7656.10785904692,450.6879386472632,14726.872524232798
2023-09-23,11242.777867725361,4557.040761966462,17910.25215880784
2023-09-24,10528.1596731803,3799.288471962745,16965.90039855087
2023-09-25,6893.235755591826,490.47892078986393,13316.462718034298
2023-09-26,5443.15961344899,-393.2618273609101,12259.191357088514
2023-09-27,5717.925690706716,-1082.2253526257334,12243.489770596023
2023-09-28,5630.610658259424,-758.8214480750001,12223.206257104453
2023-09-29,6551.762786248028,-533.8446039387136,13219.404212892861
2023-09-30,10295.16920172142,3397.5038898315115,16527.795556281522
2023-10-01,9720.525499895657,3290.4810750925844,16534.298006485526
2023-10-02,6207.148158521688,-394.34767193475443,13063.190985102043
2023-10-03,4858.940972527191,-1762.8816575970507,11795.637522096704
2023-10-04,5215.091240903757,-1474.7063046916207,11975.527939225518
2023-10-05,5188.32682103825,-1810.4914725647457,11947.6480660376
2023-10-06,6149.310288346298,-379.04936793698334,13000.852159827862
2023-10-07,9912.399783675173,3141.180750518836,16906.388806865412
2023-10-08,9338.301100482706,2092.4306216028945,16284.605490973772
2023-10-09,5807.751841356903,-1288.1293129752569,12547.938574793534
2023-10-10,4426.449530210872,-2174.790670839714,10794.038482008496
2023-10-11,4735.700354230938,-2303.3376102930224,11307.88259632762
2023-10-12,4650.620842539118,-2410.7118136177487,11318.342579401857
2023-10-13,5544.470130096576,-1019.9688908096349,12124.91370391251
2023-10-14,9234.343981612394,3010.652753799192,16145.291464171463
2023-10-15,8583.75685867018,1177.4745839471957,15264.323087731042
2023-10-16,4976.254683989845,-2253.0850891816795,11739.415217049911
2023-10-17,3520.2720554511125,-3175.9048970276526,10054.763863694992
2023-10-18,3759.712442880016,-2737.948691065137,10615.356681913388
2023-10-19,3612.085473585068,-3424.143710460521,9666.57087188859
2023-10-20,4452.780645290326,-2604.1597602476595,11094.573615071697
2023-10-21,8100.710175217563,1626.0016109438743,14870.485523555722
2023-10-22,7420.848603781833,624.7055837147341,14630.032325069165
2023-10-23,3797.8129057988817,-2185.337929096236,10901.019187067444
2023-10-24,2340.6976938831067,-4346.0572017093,9085.604070201583
2023-10-25,2593.6445884668474,-4445.185251331335,9324.413843144926
2023-10-26,2473.9800960719567,-3505.2141647203603,8884.857781345561
2023-10-27,3356.501257295233,-3377.841629857804,10227.517756166435
2023-10-28,7059.141385294199,-29.566991650458395,14293.402927095834
2023-10-29,6445.542825260114,-1039.7216815937823,12698.426043111527
2023-10-30,2898.67951873554,-3839.2978078564793,9044.85174423107
2023-10-31,1525.74273456823,-5574.119407848742,7673.605257196607
2023-11-01,1868.7675986044178,-4463.865192696841,8219.71217728017
2023-11-02,1842.833142211527,-5405.016951819637,8273.32698832752
2023-11-03,2820.413376136694,-3940.072432737147,9337.952854680743
2023-11-04,6617.109871478292,75.89985830401983,13527.80225214144
2023-11-05,6094.29090575941,-144.47161906044926,12825.123969869632
2023-11-06,2632.77811271098,-4079.9911871299046,9649.082054146826
2023-11-07,1337.7922075501046,-5363.4721673914555,8065.002246931028
2023-11-08,1749.6337750961438,-5008.925628464416,8561.739670501851
2023-11-09,1781.9303483076683,-5072.467177925379,8532.966366245042
2023-11-10,2806.026008125914,-3662.949150407838,10062.407702160892
2023-11-11,6636.742956247221,-69.44807617615635,13386.957308021856
2023-11-12,6135.039364610433,-190.27470556602458,12811.009594433339
2023-11-13,2681.703974207492,-4098.81261297027,8668.802656570217
2023-11-14,1382.2988748065573,-5342.087960894018,8000.861575405398
2023-11-15,1777.8265998199722,-4599.976530311814,8582.396146011988
2023-11-16,1782.9532344739973,-5028.773695128585,8259.787775309931
2023-11-17,2770.3645227560364,-4205.10234571671,9423.887022605013
2023-11-18,6556.485449552332,-93.2190020486464,12963.224275303513
2023-11-19,6004.088864972517,-592.4276563228264,12190.352020683666
2023-11-20,2495.9350882304943,-4214.348158841998,9380.6573724908
2023-11-21,1139.655546028629,-4999.104738134021,8082.8133817767875
2023-11-22,1478.3583150286331,-5474.059890862308,8015.656938928563
2023-11-23,1428.7890621747729,-5296.446306096349,8334.095868774895
2023-11-24,2365.6261741087374,-4022.9855118054056,9670.412556829966
2023-11-25,6107.142314110191,-708.1943681052619,12617.73781816268
2023-11-26,5517.75964220024,-1133.7468681842734,11910.872719171975
2023-11-27,1981.6421625182038,-4872.381968444692,8968.2320215934
2023-11-28,607.5395943391941,-5903.571171632104,6893.612857421356
2023-11-29,939.3617539731586,-6333.876449516769,7493.774312227008
2023-11-30,894.3178037484022,-5721.043753122956,8134.0253157261
2023-12-01,1847.199742139981,-5713.392837700557,8601.950476373475
2023-12-02,5616.042661006048,-1180.3339146452797,12623.458583398
2023-12-03,5064.688990065389,-1898.3994855875935,12135.644063235122
2023-12-04,1576.3998762561878,-5135.03881698119,7750.083436292011
2023-12-05,258.72748656828753,-6243.482524491388,6962.29102698138
2023-12-06,654.1263416170441,-6025.617809670589,7386.142828989776
2023-12-07,678.1369106240991,-6229.6274379244305,7594.755211192495
2023-12-08,1703.7195042461308,-5382.389257973672,7918.513281258788
2023-12-09,5546.9694817240115,-614.2714737841354,12313.347732595768
2023-12-10,5069.73935557792,-2186.3363615244807,11708.380048779789
2023-12-11,1653.3092257790195,-5464.561813547328,8002.321281953371
2023-12-12,403.3175879275577,-6289.413834499442,7044.37545719339
2023-12-13,860.4289017796891,-5672.694739636565,7490.881701159774
2023-12-14,938.569503181101,-5416.837371535178,7923.694135323334
2023-12-15,2009.3083701297774,-4529.528765844462,8298.97931528559
2023-12-16,5887.6123997827235,-481.19315750849677,12536.721330241737
2023-12-17,5434.500625895271,-1341.1292847580066,12061.008829896293
2023-12-18,2030.7378937916474,-4862.740518840832,8844.338744934195
2023-12-19,781.7793883469476,-5621.8844721678015,8210.010375930278
2023-12-20,1228.4420353476235,-5465.1160942734605,8293.62179795162
2023-12-21,1285.1342879846034,-5373.180660745526,7604.96636122286
2023-12-22,2324.2210320230643,-4592.219728530542,9044.079050030012
2023-12-23,6161.7537774443235,-687.5571998084116,12960.942931363224
2023-12-24,5660.091348517988,-884.1801593575482,12289.756002138294
2023-12-25,2201.552619635201,-4288.752494670161,8823.204287191298
2023-12-26,893.3139392033454,-5893.481574896184,7778.396913660403
2023-12-27,1278.0286879427822,-5356.66968126346,8082.923088360612
2023-12-28,1272.0020454449086,-5500.8926612007945,8091.023498526126
2023-12-29,2249.499350315158,-4905.379571684216,8750.398752674377
2023-12-30,6028.419913685464,-738.0296775536099,13111.799728161477
2023-12-31,5472.863179943954,-1806.9103843768535,12193.095166450357
2024-01-01,1966.7304037017493,-4747.7253256755785,8365.62509074684
2024-01-02,618.5759986999092,-6072.34324795175,7278.220366343137
2024-01-03,972.1873652758959,-5875.887732022437,7414.233024364622
2024-01-04,944.7274370732985,-5520.415769992882,7747.284375274094
2024-01-05,1911.0192713504239,-4407.5294935408665,9007.437028986858
2024-01-06,5689.205226328475,-1189.1272944186835,12260.20097541572
2024-01-07,5143.308027471503,-1589.717255451733,11960.538527126599
2024-01-08,1656.8370132497794,-5268.837564095769,8186.614258802543
2024-01-09,337.65354643048613,-6383.621922042719,6859.60910597901
2024-01-10,728.5739442156546,-5868.719159959645,7440.296301925586
2024-01-11,745.5434427561067,-5802.8272411876615,7379.514229318119
2024-01-12,1761.9595474786402,-5272.300768500991,8513.938322918635
2024-01-13,5594.376119961881,-1408.0643428286367,12355.235574075581
2024-01-14,5105.114127702414,-1775.2357712140738,11726.986764422027
2024-01-15,1675.9208296920651,-5416.168747722774,8313.316900759546
2024-01-16,412.88977075621096,-5887.936366237133,7415.79983698899
2024-01-17,857.1182767891996,-6190.069650655983,7611.319774181397
2024-01-18,922.9343082223277,-5468.431671553269,7874.264110096018
2024-01-19,1982.2694170406494,-4608.947032730289,8226.05683678374
2024-01-20,5850.407652792772,-408.7177979866456,12677.617115659205
2024-01-21,5388.6349846349485,-1424.5633126791256,12083.556128859098
2024-01-22,1977.929839894572,-4578.846487018592,8933.853543919438
2024-01-23,723.9061820082297,-6258.051472196908,7401.673349843751
2024-01-24,1167.485120833583,-5757.5248007719065,7569.788194499779
2024-01-25,1223.1264857362457,-5828.233261955148,7524.149316595727
2024-01-26,2263.1969649791545,-4522.823370542631,8983.936114309827
2024-01-27,6103.704804797873,-175.95705050983025,13130.860077560375
2024-01-28,5606.9260686750795,-1373.4963382287565,12281.613474783055
2024-01-29,2155.063763391744,-4714.058313859145,9143.460825687916
2024-01-30,855.1522124686289,-5797.700691140038,7506.55482508879
2024-01-31,1249.6838513060147,-5316.643456442454,8237.975930765571
2024-02-01,1254.7912427320816,-5902.256372109255,8044.997265102198
2024-02-02,2244.562432509275,-4652.129551268085,8564.078484686886
2024-02-03,6036.721254796381,-685.4146277360918,12581.075916867736
2024-02-04,5495.199257612072,-1033.8945347900276,12089.633197169445
2024-02-05,2003.7422265723753,-4790.393717692005,9003.315923476757
2024-02-06,670.7653112066537,-6086.333275386364,7041.968854735039
2024-02-07,1039.9354539255382,-5630.313761892127,7966.62989205685
2024-02-08,1028.315302971837,-6210.549710219058,7584.285563443829
2024-02-09,2010.6479248716141,-4560.19450747622,8998.480850574679
2024-02-10,5805.014900042071,-757.2011012737032,12416.973822490012
2024-02-11,5275.395191871134,-1421.8367752465529,11886.897296293633
2024-02-12,1805.2682128995584,-4480.870961898273,8716.354622436786
2024-02-13,502.47524681023333,-6393.954464390998,7542.219653320763
2024-02-14,909.8177855273534,-5943.230152243334,7729.853281441249
2024-02-15,943.226528789638,-5732.769336791147,7797.818102742384
2024-02-16,1976.0796466543507,-4509.156507142677,9327.237489787103
2024-02-17,5824.901912845313,-1019.2128244310703,12990.140664811197
2024-02-18,5351.970890915347,-1354.699300536838,12525.07075588058
2024-02-19,1938.9721910578965,-4685.885521231474,8694.613764115258
2024-02-20,691.9163944853772,-5363.781198841485,7920.676279905061
2024-02-21,1151.7945330370094,-5380.968607078605,8022.795710128507
2024-02-22,1232.8041393943413,-5472.735349939623,8365.53638402109
2024-02-23,2306.7227279342023,-4048.5541393177346,9049.286649677006
2024-02-24,6188.65861718515,-388.9329471253353,12929.018057499385
2024-02-25,5739.703673874421,-566.9717850912685,12396.256010532286
2024-02-26,2340.628537460235,-4678.496964979667,9072.613177872285
2024-02-27,1096.8316514377093,-5278.992833404306,7991.480249279202
2024-02-28,1549.0179448731942,-4933.695285209829,8965.99331790295
2024-02-29,1611.438395826026,-5254.325622651896,8345.020125847037
2024-03-01,2656.2668370660494,-4150.192478334503,9044.359910818375
2024-03-02,6499.343717462622,-55.40339332130228,12807.91290959553
2024-03-03,6002.811510800859,-707.386138488067,12606.782659865925
2024-03-04,2548.78275076694,-3652.860072964612,8751.207218102574
2024-03-05,1244.2527366932736,-5662.7038113661665,8135.884672136739
2024-03-06,1631.7337498781917,-5220.64748133393,8431.999420966018
2024-03-07,1627.4432601352191,-4821.716755155505,8093.685557738186
2024-03-08,2605.623946526466,-3753.1491766140093,9478.967701150406
2024-03-09,6384.226883661879,-964.7360232581852,13104.347736509635
2024-03-10,5827.484350108172,-800.7297891335264,12418.234290704666
2024-03-11,2319.5150783936124,-4281.85528873553,9104.964551780136
2024-03-12,969.1758539001112,-5821.225435916024,7873.060607783846
2024-03-13,1320.6381326548453,-5772.961277890059,7868.054106707813
2024-03-14,1291.5239009560546,-5482.303164490677,7584.133234184341
2024-03-15,2257.180205486614,-3893.976179217181,9140.22889879654
2024-03-16,6036.325123030567,-471.41982580243956,12854.991048168455
2024-03-17,5493.592814345047,-1402.3504952207586,12279.197548566022
2024-03-18,2013.1214030542005,-4834.416840224369,8787.763534804766
2024-03-19,703.3982128101561,-5751.355678801538,6982.291087671778
2024-03-20,1107.841342869443,-5597.512692614822,7805.645155680865
2024-03-21,1142.9517869742704,-5394.17173327119,7992.634486633373
2024-03-22,2182.6151772870317,-4960.419360710974,9092.41025635362
2024-03-23,6043.785252837135,-361.90221326055865,12859.218067500833
2024-03-24,5589.075722675656,-766.4258444796045,12373.59719055246
2024-03-25,2200.4030104920566,-4789.515371696697,8961.31642354684
2024-03-26,983.8929152691453,-6016.293659778172,7662.530001085072
2024-03-27,1480.5284651978518,-4916.620661187233,8480.806554896117
2024-03-28,1604.3713111522275,-5281.610349563175,8060.114874717676
2024-03-29,2726.9337790092904,-4273.427645086836,9523.359574867301
2024-03-30,6662.931670060487,-57.623351019637596,13079.713599383265
2024-03-31,6272.942478667281,-378.1996588104252,13264.835710377154
2024-04-01,2937.1095806117855,-3526.5328106253337,9907.486104119915
2024-04-02,1760.1036155423653,-5139.930228299559,8145.78773283914
2024-04-03,2281.816706130714,-4475.514575901791,9410.737278172232
2024-04-04,2415.6204489625316,-4354.53544543973,9554.0069011802
2024-04-05,3532.763651078726,-3429.2114311794544,10591.292869721246
2024-04-06,7448.139056250501,762.6541084585411,14314.601064841547
2024-04-07,7022.943211510521,347.9710329836492,14085.933361804095
2024-04-08,3638.369852095764,-2694.4577329033414,10579.628852150163
2024-04-09,2400.548203759152,-4464.199104584818,9155.00529199645
2024-04-10,2851.2023687452183,-3691.1872838610725,10166.41422332869
2024-04-11,2905.863589856439,-3594.503445596512,9658.896047096869
2024-04-12,3938.2125391977975,-3125.5104464833457,10346.084668666523
2024-04-13,7765.782331030363,985.237773780714,14634.80903597874
2024-04-14,7252.548107559891,638.5376284915073,14184.067315147879
2024-04-15,3782.5454708964016,-2885.515483059046,9742.694969196116
2024-04-16,2464.731200198874,-4152.641338713532,9522.873475653496
2024-04-17,2843.5645481503598,-3887.0803108196674,9317.48706581096
2024-04-18,2837.1430688375713,-3962.779338648015,9414.561676861893
2024-04-19,3821.4722496801232,-2804.7455947890826,10433.900063228464
2024-04-20,7616.1016826438745,906.2362947745931,13975.160644871996
2024-04-21,7086.6555111395455,-91.80353481201695,14055.466674990661
2024-04-22,3618.401112838501,-3130.476882312792,10254.873624511172
2024-04-23,2321.0708945726874,-4408.308940891662,9480.744553210932
2024-04-24,2739.4166412333034,-3724.804412049703,9008.127770209381
2024-04-25,2791.3311949682056,-3777.456583656251,9965.39358094128
2024-04-26,3852.117214410784,-2408.6401827530008,10829.972915949103
2024-04-27,7740.135864425654,1246.7388736048695,14534.109767559537
2024-04-28,7319.362921826459,640.3736629454518,14061.68579296674
2024-04-29,3972.995645788041,-2755.632139909146,10556.081780629353
2024-04-30,2808.3243327461632,-3284.5842585050987,9352.69211801899
2024-05-01,3367.3467223600583,-3823.167721552267,10046.633644558988
2024-05-02,3564.958469624924,-3209.656272410741,9710.902282168345
2024-05-03,4773.297629631215,-1820.1256791741048,11705.135365748472
2024-05-04,8807.474007696215,2606.444356730353,15326.3094831745
2024-05-05,8528.208723421763,1970.180052595748,15261.245157330992
2024-05-06,5315.525119250982,-1714.033175498568,12161.626217796607
2024-05-07,4273.7026945173875,-1990.7820696429999,10689.32925531174
2024-05-08,4941.970033456848,-1458.1655198718195,11779.038734066371
2024-05-09,5232.767844536265,-1566.8609325927057,11762.418606404315
2024-05-10,6516.1581177756125,-429.5702474137362,13572.567169624634
2024-05-11,10605.608523417317,4114.668713345555,17662.39913652186
2024-05-12,10360.675928897464,3949.0918419453756,16828.441932026624
2024-05-13,7160.728990041362,480.9879896451538,13823.396804148939
2024-05-14,6109.920652451882,-109.62580742875191,13258.832382486959
2024-05-15,6747.886037193643,-70.73258254914838,12943.899831599856
2024-05-16,6987.996698711377,276.3401494620755,13778.801415029837
2024-05-17,8201.747498643634,1849.8653199333137,15301.614241008405
2024-05-18,12204.505815918852,5386.446772541035,19084.23699985337
2024-05-19,11858.147909417898,4905.661655647668,19030.169621425437
2024-05-20,8544.723644514834,1972.9371824276627,14501.685408930374
2024-05-21,7371.361955753191,809.2881731686397,14067.577949274817
2024-05-22,7880.89429452048,1092.3835385954033,14950.510825182177
2024-05-23,7990.029013675251,1597.7039508993266,14781.932837000619
2024-05-24,9073.6550324192,2525.141237930725,15553.13169838129
2024-05-25,12950.506679568954,6410.570814973219,19747.711365185656
2024-05-26,12485.71672839233,5749.393808393797,19291.40239075591
2024-05-27,9064.400990711267,2394.2685610199487,15565.131326767394
2024-05-28,7796.488901087814,1039.8512429969746,14549.525499700165
2024-05-29,8227.279245218504,1152.1757565406767,14981.483008856705
2024-05-30,8275.555686657775,1326.519287169376,15032.530680489934
2024-05-31,9317.84189007587,2804.227172710434,15905.033744890578
2024-06-01,13174.029308974163,6670.598678050245,19977.185960864277
2024-06-02,12709.905507344509,6194.369098767173,19464.74407928156
2024-06-03,9310.726905021,2254.2263808764105,15684.839640289334
2024-06-04,8086.05055458099,1735.5925349118806,14702.661797217277
